# OpenSignals Text File Format. Version 1
# {"98:D3:31:30:28:8D": {"position": 0, "device": "bitalino", "device name": "98:D3:31:30:28:8D", "device connection": "/dev/tty.bitalino-DevB", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 771, "comments": "40s recording simona with BITalino", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-9-23", "time": "18:44:21.55", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "I3", "I4", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 0, 0, 1, 1, 1, 1]}}
# EndOfHeader
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	472	318	0	34	
5	0	0	0	0	508	0	472	318	0	35	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	472	316	0	35	
8	0	0	0	0	508	0	472	316	0	35	
9	0	0	0	0	508	0	470	318	0	34	
10	0	0	0	0	508	0	470	318	0	35	
11	0	0	0	0	508	0	467	318	0	35	
12	0	0	0	0	508	0	467	318	0	35	
13	0	0	0	0	508	0	467	318	0	35	
14	0	0	0	0	508	0	467	318	0	34	
15	0	0	0	0	508	0	467	318	0	35	
0	0	0	0	0	508	0	467	318	0	35	
1	0	0	0	0	508	0	467	318	0	35	
2	0	0	0	0	508	0	467	318	0	35	
3	0	0	0	0	508	0	467	318	0	34	
4	0	0	0	0	508	0	467	318	0	35	
5	0	0	0	0	508	0	467	318	0	35	
6	0	0	0	0	508	0	470	318	0	35	
7	0	0	0	0	508	0	472	318	0	35	
8	0	0	0	0	508	0	472	318	0	34	
9	0	0	0	0	508	0	472	318	0	35	
10	0	0	0	0	508	0	472	318	0	35	
11	0	0	0	0	508	0	472	318	0	35	
12	0	0	0	0	508	0	472	318	0	35	
13	0	0	0	0	508	0	472	318	0	34	
14	0	0	0	0	508	0	472	318	0	35	
15	0	0	0	0	508	0	473	318	0	35	
0	0	0	0	0	508	0	473	318	0	35	
1	0	0	0	0	508	0	473	316	0	34	
2	0	0	0	0	508	0	472	318	0	34	
3	0	0	0	0	508	0	472	318	0	34	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	472	318	0	35	
6	0	0	0	0	508	0	472	318	0	34	
7	0	0	0	0	508	0	472	318	0	34	
8	0	0	0	0	508	0	472	318	0	34	
9	0	0	0	0	508	0	472	318	0	35	
10	0	0	0	0	508	0	472	318	0	34	
11	0	0	0	0	508	0	472	318	0	34	
12	0	0	0	0	508	0	472	318	0	34	
13	0	0	0	0	508	0	472	318	0	34	
14	0	0	0	0	508	0	472	318	0	35	
15	0	0	0	0	508	0	472	318	0	34	
0	0	0	0	0	508	0	472	318	0	34	
1	0	0	0	0	508	0	472	318	0	34	
2	0	0	0	0	508	0	472	318	0	35	
3	0	0	0	0	508	0	472	318	0	34	
4	0	0	0	0	508	0	472	318	0	34	
5	0	0	0	0	508	0	472	318	0	35	
6	0	0	0	0	508	0	472	318	0	34	
7	0	0	0	0	508	0	472	318	0	35	
8	0	0	0	0	508	0	472	318	0	34	
9	0	0	0	0	508	0	472	318	0	34	
10	0	0	0	0	508	0	472	318	0	35	
11	0	0	0	0	508	0	472	318	0	34	
12	0	0	0	0	508	0	472	318	0	35	
13	0	0	0	0	508	0	472	318	0	34	
14	0	0	0	0	508	0	472	318	0	35	
15	0	0	0	0	508	0	472	318	0	34	
0	0	0	0	0	508	0	472	318	0	34	
1	0	0	0	0	508	0	472	318	0	35	
2	0	0	0	0	508	0	472	316	0	34	
3	0	0	0	0	508	0	472	318	0	34	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	472	318	0	34	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	472	318	0	35	
8	0	0	0	0	508	0	472	318	0	35	
9	0	0	0	0	508	0	472	318	0	35	
10	0	0	0	0	508	0	472	318	0	34	
11	0	0	0	0	508	0	472	318	0	35	
12	0	0	0	0	508	0	472	318	0	35	
13	0	0	0	0	508	0	472	318	0	35	
14	0	0	0	0	508	0	472	318	0	35	
15	0	0	0	0	508	0	472	318	0	34	
0	0	0	0	0	508	0	472	318	0	35	
1	0	0	0	0	508	0	472	318	0	35	
2	0	0	0	0	508	0	472	318	0	35	
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	472	318	0	34	
5	0	0	0	0	508	0	473	318	0	35	
6	0	0	0	0	508	0	473	318	0	35	
7	0	0	0	0	508	0	476	318	0	35	
8	0	0	0	0	508	0	476	318	0	35	
9	0	0	0	0	508	0	476	318	0	34	
10	0	0	0	0	508	0	476	318	0	35	
11	0	0	0	0	508	0	478	318	0	35	
12	0	0	0	0	508	0	480	318	0	35	
13	0	0	0	0	508	0	480	318	0	35	
14	0	0	0	0	508	0	480	318	0	34	
15	0	0	0	0	508	0	480	316	0	35	
0	0	0	0	0	508	0	480	318	0	34	
1	0	0	0	0	508	0	480	318	0	34	
2	0	0	0	0	508	0	480	318	0	35	
3	0	0	0	0	508	0	480	318	0	34	
4	0	0	0	0	508	0	480	318	0	35	
5	0	0	0	0	508	0	480	318	0	34	
6	0	0	0	0	508	0	478	318	0	34	
7	0	0	0	0	508	0	476	318	0	35	
8	0	0	0	0	508	0	476	318	0	34	
9	0	0	0	0	508	0	473	318	0	35	
10	0	0	0	0	508	0	472	318	0	35	
11	0	0	0	0	508	0	472	318	0	35	
12	0	0	0	0	508	0	472	318	0	35	
13	0	0	0	0	508	0	470	318	0	34	
14	0	0	0	0	508	0	467	318	0	35	
15	0	0	0	0	508	0	467	318	0	35	
0	0	0	0	0	508	0	467	318	0	35	
1	0	0	0	0	508	0	467	318	0	35	
2	0	0	0	0	508	0	470	318	0	34	
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	472	318	0	35	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	476	318	0	34	
8	0	0	0	0	508	0	476	318	0	35	
9	0	0	0	0	508	0	478	318	0	35	
10	0	0	0	0	508	0	480	318	0	35	
11	0	0	0	0	508	0	480	318	0	35	
12	0	0	0	0	508	0	480	318	0	34	
13	0	0	0	0	508	0	480	318	0	35	
14	0	0	0	0	508	0	480	318	0	35	
15	0	0	0	0	508	0	480	318	0	35	
0	0	0	0	0	508	0	480	318	0	35	
1	0	0	0	0	508	0	480	318	0	34	
2	0	0	0	0	508	0	478	318	0	35	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	476	318	0	35	
6	0	0	0	0	508	0	473	318	0	34	
7	0	0	0	0	508	0	472	318	0	35	
8	0	0	0	0	508	0	472	318	0	35	
9	0	0	0	0	508	0	472	318	0	35	
10	0	0	0	0	508	0	473	318	0	35	
11	0	0	0	0	508	0	473	318	0	34	
12	0	0	0	0	508	0	473	318	0	35	
13	0	0	0	0	508	0	476	318	0	35	
14	0	0	0	0	508	0	476	316	0	35	
15	0	0	0	0	508	0	476	316	0	35	
0	0	0	0	0	508	0	476	318	0	34	
1	0	0	0	0	508	0	476	318	0	34	
2	0	0	0	0	508	0	476	318	0	34	
3	0	0	0	0	508	0	478	318	0	34	
4	0	0	0	0	508	0	476	318	0	34	
5	0	0	0	0	508	0	476	318	0	34	
6	0	0	0	0	508	0	476	318	0	34	
7	0	0	0	0	508	0	476	318	0	35	
8	0	0	0	0	508	0	476	318	0	35	
9	0	0	0	0	508	0	476	318	0	34	
10	0	0	0	0	508	0	473	318	0	34	
11	0	0	0	0	508	0	473	318	0	34	
12	0	0	0	0	508	0	473	318	0	35	
13	0	0	0	0	508	0	473	318	0	34	
14	0	0	0	0	508	0	473	318	0	34	
15	0	0	0	0	508	0	473	318	0	34	
0	0	0	0	0	508	0	473	318	0	34	
1	0	0	0	0	508	0	476	318	0	35	
2	0	0	0	0	508	0	476	318	0	34	
3	0	0	0	0	508	0	476	318	0	34	
4	0	0	0	0	508	0	478	318	0	34	
5	0	0	0	0	508	0	480	318	0	34	
6	0	0	0	0	508	0	480	318	0	35	
7	0	0	0	0	508	0	480	318	0	34	
8	0	0	0	0	508	0	480	318	0	35	
9	0	0	0	0	508	0	480	318	0	34	
10	0	0	0	0	508	0	480	318	0	35	
11	0	0	0	0	508	0	480	318	0	34	
12	0	0	0	0	508	0	480	318	0	35	
13	0	0	0	0	508	0	480	318	0	35	
14	0	0	0	0	508	0	480	318	0	34	
15	0	0	0	0	508	0	480	318	0	35	
0	0	0	0	0	508	0	478	318	0	35	
1	0	0	0	0	508	0	476	318	0	35	
2	0	0	0	0	508	0	476	318	0	35	
3	0	0	0	0	508	0	476	318	0	34	
4	0	0	0	0	508	0	473	318	0	35	
5	0	0	0	0	508	0	473	318	0	35	
6	0	0	0	0	508	0	472	316	0	35	
7	0	0	0	0	508	0	472	316	0	35	
8	0	0	0	0	508	0	472	318	0	34	
9	0	0	0	0	508	0	472	318	0	35	
10	0	0	0	0	508	0	473	318	0	35	
11	0	0	0	0	508	0	473	318	0	35	
12	0	0	0	0	508	0	476	318	0	35	
13	0	0	0	0	508	0	476	318	0	34	
14	0	0	0	0	508	0	476	318	0	35	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	476	318	0	35	
1	0	0	0	0	508	0	476	318	0	35	
2	0	0	0	0	508	0	476	318	0	34	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	473	318	0	35	
6	0	0	0	0	508	0	473	318	0	35	
7	0	0	0	0	508	0	473	318	0	34	
8	0	0	0	0	508	0	473	318	0	35	
9	0	0	0	0	508	0	473	318	0	34	
10	0	0	0	0	508	0	473	318	0	34	
11	0	0	0	0	508	0	473	318	0	35	
12	0	0	0	0	508	0	473	318	0	34	
13	0	0	0	0	508	0	473	318	0	35	
14	0	0	0	0	508	0	476	318	0	34	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	476	318	0	35	
1	0	0	0	0	508	0	476	318	0	34	
2	0	0	0	0	508	0	476	318	0	35	
3	0	0	0	0	508	0	476	318	0	34	
4	0	0	0	0	508	0	476	318	0	34	
5	0	0	0	0	508	0	476	318	0	35	
6	0	0	0	0	508	0	476	318	0	34	
7	0	0	0	0	508	0	476	318	0	34	
8	0	0	0	0	508	0	476	318	0	35	
9	0	0	0	0	508	0	476	318	0	35	
10	0	0	0	0	508	0	476	318	0	35	
11	0	0	0	0	508	0	476	318	0	34	
12	0	0	0	0	508	0	476	318	0	35	
13	0	0	0	0	508	0	476	318	0	34	
14	0	0	0	0	508	0	476	318	0	35	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	476	318	0	34	
1	0	0	0	0	508	0	476	318	0	35	
2	0	0	0	0	508	0	476	318	0	34	
3	0	0	0	0	508	0	478	318	0	34	
4	0	0	0	0	508	0	480	318	0	35	
5	0	0	0	0	508	0	480	318	0	34	
6	0	0	0	0	508	0	480	318	0	35	
7	0	0	0	0	508	0	480	318	0	34	
8	0	0	0	0	508	0	480	318	0	35	
9	0	0	0	0	508	0	480	318	0	35	
10	0	0	0	0	508	0	480	318	0	34	
11	0	0	0	0	508	0	480	318	0	35	
12	0	0	0	0	508	0	480	318	0	34	
13	0	0	0	0	508	0	480	318	0	34	
14	0	0	0	0	508	0	480	318	0	35	
15	0	0	0	0	508	0	480	318	0	34	
0	0	0	0	0	508	0	480	318	0	34	
1	0	0	0	0	508	0	480	318	0	35	
2	0	0	0	0	508	0	478	318	0	35	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	34	
5	0	0	0	0	508	0	476	318	0	35	
6	0	0	0	0	508	0	476	318	0	34	
7	0	0	0	0	508	0	476	318	0	34	
8	0	0	0	0	508	0	473	318	0	34	
9	0	0	0	0	508	0	472	318	0	34	
10	0	0	0	0	508	0	472	318	0	35	
11	0	0	0	0	508	0	472	318	0	34	
12	0	0	0	0	508	0	472	318	0	34	
13	0	0	0	0	508	0	472	318	0	35	
14	0	0	0	0	508	0	472	318	0	34	
15	0	0	0	0	508	0	472	318	0	35	
0	0	0	0	0	508	0	472	318	0	34	
1	0	0	0	0	508	0	472	318	0	34	
2	0	0	0	0	508	0	473	318	0	35	
3	0	0	0	0	508	0	476	318	0	34	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	476	318	0	34	
6	0	0	0	0	508	0	480	318	0	34	
7	0	0	0	0	508	0	480	318	0	34	
8	0	0	0	0	508	0	480	318	0	34	
9	0	0	0	0	508	0	481	318	0	35	
10	0	0	0	0	508	0	483	318	0	34	
11	0	0	0	0	508	0	486	318	0	34	
12	0	0	0	0	508	0	487	318	0	35	
13	0	0	0	0	508	0	487	318	0	34	
14	0	0	0	0	508	0	489	318	0	35	
15	0	0	0	0	508	0	492	318	0	35	
0	0	0	0	0	508	0	494	318	0	35	
1	0	0	0	0	508	0	494	318	0	35	
2	0	0	0	0	508	0	496	318	0	34	
3	0	0	0	0	508	0	496	318	0	35	
4	0	0	0	0	508	0	496	318	0	35	
5	0	0	0	0	508	0	496	318	0	35	
6	0	0	0	0	508	0	496	318	0	35	
7	0	0	0	0	508	0	496	318	0	34	
8	0	0	0	0	508	0	496	318	0	35	
9	0	0	0	0	508	0	496	318	0	35	
10	0	0	0	0	508	0	496	318	0	35	
11	0	0	0	0	508	0	494	316	0	35	
12	0	0	0	0	508	0	494	318	0	34	
13	0	0	0	0	508	0	494	318	0	35	
14	0	0	0	0	508	0	494	318	0	35	
15	0	0	0	0	508	0	494	318	0	35	
0	0	0	0	0	508	0	494	318	0	35	
1	0	0	0	0	508	0	496	318	0	34	
2	0	0	0	0	508	0	496	318	0	35	
3	0	0	0	0	508	0	496	318	0	35	
4	0	0	0	0	508	0	497	318	0	35	
5	0	0	0	0	508	0	499	318	0	34	
6	0	0	0	0	508	0	499	318	0	34	
7	0	0	0	0	508	0	504	318	0	35	
8	0	0	0	0	508	0	504	318	0	34	
9	0	0	0	0	508	0	504	318	0	34	
10	0	0	0	0	508	0	504	318	0	35	
11	0	0	0	0	508	0	504	318	0	34	
12	0	0	0	0	508	0	504	318	0	35	
13	0	0	0	0	508	0	504	318	0	34	
14	0	0	0	0	508	0	504	318	0	34	
15	0	0	0	0	508	0	504	318	0	35	
0	0	0	0	0	508	0	499	318	0	34	
1	0	0	0	0	508	0	499	318	0	35	
2	0	0	0	0	508	0	496	318	0	34	
3	0	0	0	0	508	0	496	318	0	35	
4	0	0	0	0	508	0	494	318	0	35	
5	0	0	0	0	508	0	492	318	0	34	
6	0	0	0	0	508	0	487	318	0	35	
7	0	0	0	0	508	0	487	318	0	34	
8	0	0	0	0	508	0	487	318	0	34	
9	0	0	0	0	508	0	487	318	0	35	
10	0	0	0	0	508	0	486	318	0	34	
11	0	0	0	0	508	0	486	318	0	35	
12	0	0	0	0	508	0	486	318	0	35	
13	0	0	0	0	508	0	486	318	0	35	
14	0	0	0	0	508	0	486	318	0	35	
15	0	0	0	0	508	0	487	318	0	34	
0	0	0	0	0	508	0	487	318	0	35	
1	0	0	0	0	508	0	487	318	0	34	
2	0	0	0	0	508	0	487	318	0	34	
3	0	0	0	0	508	0	487	318	0	35	
4	0	0	0	0	508	0	487	318	0	34	
5	0	0	0	0	508	0	487	318	0	34	
6	0	0	0	0	508	0	487	318	0	35	
7	0	0	0	0	508	0	486	318	0	35	
8	0	0	0	0	508	0	483	318	0	34	
9	0	0	0	0	508	0	483	318	0	34	
10	0	0	0	0	508	0	481	318	0	35	
11	0	0	0	0	508	0	480	318	0	34	
12	0	0	0	0	508	0	480	318	0	35	
13	0	0	0	0	508	0	480	318	0	35	
14	0	0	0	0	508	0	480	318	0	34	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	476	318	0	34	
1	0	0	0	0	508	0	476	318	0	34	
2	0	0	0	0	508	0	473	318	0	35	
3	0	0	0	0	508	0	472	318	0	34	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	472	318	0	34	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	473	318	0	34	
8	0	0	0	0	508	0	473	318	0	34	
9	0	0	0	0	508	0	473	318	0	35	
10	0	0	0	0	508	0	473	318	0	34	
11	0	0	0	0	508	0	476	318	0	34	
12	0	0	0	0	508	0	473	318	0	35	
13	0	0	0	0	508	0	476	318	0	34	
14	0	0	0	0	508	0	476	318	0	35	
15	0	0	0	0	508	0	473	318	0	35	
0	0	0	0	0	508	0	473	318	0	35	
1	0	0	0	0	508	0	473	318	0	35	
2	0	0	0	0	508	0	473	318	0	34	
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	472	318	0	35	
6	0	0	0	0	508	0	472	318	0	35	
7	0	0	0	0	508	0	472	318	0	34	
8	0	0	0	0	508	0	472	318	0	35	
9	0	0	0	0	508	0	472	318	0	35	
10	0	0	0	0	508	0	472	318	0	35	
11	0	0	0	0	508	0	473	318	0	35	
12	0	0	0	0	508	0	473	318	0	34	
13	0	0	0	0	508	0	476	318	0	35	
14	0	0	0	0	508	0	476	318	0	35	
15	0	0	0	0	508	0	476	318	0	35	
0	0	0	0	0	508	0	478	318	0	35	
1	0	0	0	0	508	0	480	318	0	34	
2	0	0	0	0	508	0	480	316	0	35	
3	0	0	0	0	508	0	480	318	0	35	
4	0	0	0	0	508	0	480	316	0	35	
5	0	0	0	0	508	0	480	318	0	35	
6	0	0	0	0	508	0	480	318	0	34	
7	0	0	0	0	508	0	480	318	0	35	
8	0	0	0	0	508	0	478	318	0	34	
9	0	0	0	0	508	0	476	318	0	34	
10	0	0	0	0	508	0	476	318	0	35	
11	0	0	0	0	508	0	476	318	0	34	
12	0	0	0	0	508	0	473	318	0	35	
13	0	0	0	0	508	0	472	316	0	34	
14	0	0	0	0	508	0	472	318	0	34	
15	0	0	0	0	508	0	472	318	0	35	
0	0	0	0	0	508	0	472	318	0	34	
1	0	0	0	0	508	0	472	318	0	35	
2	0	0	0	0	508	0	472	318	0	34	
3	0	0	0	0	508	0	472	318	0	35	
4	0	0	0	0	508	0	472	318	0	35	
5	0	0	0	0	508	0	473	318	0	34	
6	0	0	0	0	508	0	476	318	0	34	
7	0	0	0	0	508	0	476	318	0	35	
8	0	0	0	0	508	0	480	318	0	35	
9	0	0	0	0	508	0	480	318	0	35	
10	0	0	0	0	508	0	483	318	0	34	
11	0	0	0	0	508	0	487	318	0	35	
12	0	0	0	0	508	0	492	318	0	34	
13	0	0	0	0	508	0	496	318	0	35	
14	0	0	0	0	508	0	499	318	0	35	
15	0	0	0	0	508	0	504	318	0	34	
0	0	0	0	0	508	0	508	318	0	35	
1	0	0	0	0	508	0	512	318	0	35	
2	0	0	0	0	508	0	518	318	0	35	
3	0	0	0	0	508	0	519	318	0	35	
4	0	0	0	0	508	0	526	318	0	34	
5	0	0	0	0	508	0	527	318	0	35	
6	0	0	0	0	508	0	536	318	0	35	
7	0	0	0	0	508	0	537	318	0	35	
8	0	0	0	0	508	0	543	318	0	35	
9	0	0	0	0	508	0	547	318	0	34	
10	0	0	0	0	508	0	551	318	0	35	
11	0	0	0	0	508	0	558	318	0	35	
12	0	0	0	0	508	0	561	318	0	35	
13	0	0	0	0	508	0	568	318	0	35	
14	0	0	0	0	508	0	572	318	0	34	
15	0	0	0	0	508	0	575	318	0	35	
0	0	0	0	0	508	0	579	318	0	35	
1	0	0	0	0	508	0	583	318	0	35	
2	0	0	0	0	508	0	583	318	0	34	
3	0	0	0	0	508	0	583	318	0	34	
4	0	0	0	0	508	0	583	318	0	35	
5	0	0	0	0	508	0	582	318	0	35	
6	0	0	0	0	508	0	575	318	0	35	
7	0	0	0	0	508	0	572	318	0	35	
8	0	0	0	0	508	0	568	318	0	34	
9	0	0	0	0	508	0	558	318	0	35	
10	0	0	0	0	508	0	547	318	0	35	
11	0	0	0	0	508	0	537	318	0	35	
12	0	0	0	0	508	0	526	318	0	35	
13	0	0	0	0	508	0	511	318	0	34	
14	0	0	0	0	508	0	496	318	0	35	
15	0	0	0	0	508	0	480	318	0	35	
0	0	0	0	0	508	0	463	318	0	35	
1	0	0	0	0	508	0	448	318	0	35	
2	0	0	0	0	508	0	432	318	0	34	
3	0	0	0	0	508	0	415	318	0	35	
4	0	0	0	0	508	0	406	316	0	35	
5	0	0	0	0	508	0	393	316	0	35	
6	0	0	0	0	508	0	385	318	0	35	
7	0	0	0	0	508	0	380	318	0	34	
8	0	0	0	0	508	0	376	318	0	34	
9	0	0	0	0	508	0	376	316	0	35	
10	0	0	0	0	508	0	377	316	0	35	
11	0	0	0	0	508	0	384	318	0	34	
12	0	0	0	0	508	0	390	318	0	34	
13	0	0	0	0	508	0	399	318	0	34	
14	0	0	0	0	508	0	409	318	0	35	
15	0	0	0	0	508	0	422	318	0	35	
0	0	0	0	0	508	0	433	318	0	34	
1	0	0	0	0	508	0	448	318	0	34	
2	0	0	0	0	508	0	455	318	0	34	
3	0	0	0	0	508	0	467	318	0	35	
4	0	0	0	0	508	0	476	318	0	35	
5	0	0	0	0	508	0	483	318	0	34	
6	0	0	0	0	508	0	489	318	0	34	
7	0	0	0	0	508	0	495	318	0	34	
8	0	0	0	0	508	0	496	318	0	35	
9	0	0	0	0	508	0	497	316	0	35	
10	0	0	0	0	508	0	499	318	0	34	
11	0	0	0	0	508	0	497	318	0	34	
12	0	0	0	0	508	0	496	318	0	35	
13	0	0	0	0	508	0	496	318	0	34	
14	0	0	0	0	508	0	494	316	0	35	
15	0	0	0	0	508	0	492	318	0	35	
0	0	0	0	0	508	0	487	318	0	34	
1	0	0	0	0	508	0	487	318	0	35	
2	0	0	0	0	508	0	483	318	0	34	
3	0	0	0	0	508	0	481	318	0	34	
4	0	0	0	0	508	0	480	318	0	35	
5	0	0	0	0	508	0	480	318	0	34	
6	0	0	0	0	508	0	480	318	0	35	
7	0	0	0	0	508	0	478	318	0	35	
8	0	0	0	0	508	0	476	318	0	35	
9	0	0	0	0	508	0	476	318	0	35	
10	0	0	0	0	508	0	476	318	0	34	
11	0	0	0	0	508	0	476	318	0	35	
12	0	0	0	0	508	0	476	318	0	35	
13	0	0	0	0	508	0	476	318	0	35	
14	0	0	0	0	508	0	476	318	0	35	
15	0	0	0	0	508	0	473	318	0	34	
0	0	0	0	0	508	0	473	318	0	35	
1	0	0	0	0	508	0	476	318	0	35	
2	0	0	0	0	508	0	476	318	0	35	
3	0	0	0	0	508	0	476	318	0	35	
4	0	0	0	0	508	0	476	318	0	34	
5	0	0	0	0	508	0	476	318	0	35	
6	0	0	0	0	508	0	476	318	0	35	
7	0	0	0	0	508	0	476	318	0	35	
8	0	0	0	0	508	0	476	318	0	34	
9	0	0	0	0	508	0	476	318	0	34	
10	0	0	0	0	508	0	476	318	0	35	
11	0	0	0	0	508	0	478	318	0	35	
12	0	0	0	0	508	0	478	318	0	35	
13	0	0	0	0	508	0	480	318	0	35	
14	0	0	0	0	508	0	480	318	0	34	
15	0	0	0	0	508	0	480	318	0	34	
0	0	0	0	0	508	0	480	318	0	35	
1	0	0	0	0	508	0	480	318	0	35	
2	0	0	0	0	508	0	480	318	0	34	
3	0	0	0	0	508	0	480	318	0	34	
4	0	0	0	0	508	0	480	318	0	34	
5	0	0	0	0	508	0	480	318	0	35	
6	0	0	0	0	508	0	480	318	0	35	
7	0	0	0	0	508	0	480	318	0	34	
8	0	0	0	0	508	0	480	318	0	34	
9	0	0	0	0	508	0	480	318	0	35	
10	0	0	0	0	508	0	480	318	0	34	
11	0	0	0	0	508	0	480	318	0	34	
12	0	0	0	0	508	0	480	318	0	35	
13	0	0	0	0	508	0	480	318	0	34	
14	0	0	0	0	508	0	480	318	0	35	
15	0	0	0	0	508	0	480	318	0	34	
0	0	0	0	0	508	0	480	316	0	34	
1	0	0	0	0	508	0	480	318	0	35	
2	0	0	0	0	508	0	480	318	0	34	
3	0	0	0	0	508	0	480	318	0	35	
4	0	0	0	0	508	0	480	318	0	35	
5	0	0	0	0	508	0	480	318	0	35	
6	0	0	0	0	508	0	480	318	0	35	
7	0	0	0	0	508	0	480	318	0	34	
8	0	0	0	0	508	0	480	318	0	35	
9	0	0	0	0	508	0	480	318	0	35	
10	0	0	0	0	508	0	480	318	0	35	
11	0	0	0	0	508	0	481	318	0	35	
12	0	0	0	0	508	0	481	318	0	34	
13	0	0	0	0	508	0	481	318	0	35	
14	0	0	0	0	508	0	481	318	0	35	
15	0	0	0	0	508	0	481	318	0	35	
0	0	0	0	0	508	0	481	318	0	35	
1	0	0	0	0	508	0	481	318	0	34	
2	0	0	0	0	508	0	481	318	0	35	
3	0	0	0	0	508	0	481	318	0	35	
4	0	0	0	0	508	0	481	318	0	35	
5	0	0	0	0	508	0	481	318	0	35	
6	0	0	0	0	508	0	481	318	0	34	
7	0	0	0	0	508	0	483	318	0	35	
8	0	0	0	0	508	0	483	318	0	35	
9	0	0	0	0	508	0	483	318	0	35	
10	0	0	0	0	508	0	483	318	0	35	
11	0	0	0	0	508	0	483	318	0	34	
12	0	0	0	0	508	0	483	318	0	34	
13	0	0	0	0	508	0	483	318	0	35	
14	0	0	0	0	508	0	483	318	0	35	
15	0	0	0	0	508	0	486	318	0	34	
0	0	0	0	0	508	0	486	318	0	34	
1	0	0	0	0	508	0	487	318	0	34	
2	0	0	0	0	508	0	487	318	0	35	
3	0	0	0	0	508	0	487	318	0	35	
4	0	0	0	0	508	0	487	318	0	34	
5	0	0	0	0	508	0	487	318	0	34	
6	0	0	0	0	508	0	487	318	0	34	
7	0	0	0	0	508	0	487	318	0	35	
8	0	0	0	0	508	0	487	318	0	35	
9	0	0	0	0	508	0	487	318	0	35	
10	0	0	0	0	508	0	487	318	0	34	
11	0	0	0	0	508	0	487	318	0	35	
12	0	0	0	0	508	0	487	318	0	34	
13	0	0	0	0	508	0	487	318	0	35	
14	0	0	0	0	508	0	487	318	0	35	
15	0	0	0	0	508	0	487	318	0	34	
0	0	0	0	0	508	0	487	318	0	35	
1	0	0	0	0	508	0	487	318	0	35	
2	0	0	0	0	508	0	487	318	0	35	
3	0	0	0	0	508	0	487	318	0	35	
4	0	0	0	0	508	0	487	318	0	34	
5	0	0	0	0	508	0	487	318	0	35	
6	0	0	0	0	508	0	487	318	0	35	
7	0	0	0	0	508	0	487	316	0	35	
8	0	0	0	0	508	0	487	316	0	35	
9	0	0	0	0	508	0	487	318	0	34	
10	0	0	0	0	508	0	487	318	0	35	
11	0	0	0	0	508	0	487	318	0	35	
12	0	0	0	0	508	0	487	318	0	35	
13	0	0	0	0	508	0	492	318	0	35	
14	0	0	0	0	508	0	492	318	0	34	
15	0	0	0	0	508	0	494	318	0	35	
0	0	0	0	0	508	0	495	318	0	35	
1	0	0	0	0	508	0	496	318	0	35	
2	0	0	0	0	508	0	496	318	0	35	
3	0	0	0	0	508	0	496	318	0	34	
4	0	0	0	0	508	0	496	318	0	35	
5	0	0	0	0	508	0	496	318	0	35	
6	0	0	0	0	508	0	496	318	0	35	
7	0	0	0	0	508	0	496	318	0	35	
8	0	0	0	0	508	0	496	318	0	34	
9	0	0	0	0	508	0	496	318	0	35	
10	0	0	0	0	508	0	496	318	0	34	
11	0	0	0	0	508	0	494	318	0	34	
12	0	0	0	0	508	0	494	316	0	35	
13	0	0	0	0	508	0	492	318	0	34	
14	0	0	0	0	508	0	492	318	0	35	
15	0	0	0	0	508	0	492	318	0	34	
0	0	0	0	0	508	0	492	318	0	35	
